day	train_id	time	block	seq_nr
11	186	6,810672852	AK	33
11	186	6,810672852	AJ	34
11	186	6,810672852	AY	35
11	186	6,810672852	AH	36
11	186	6,810672852	AN	37
11	186	6,810672852	AY	38
11	186	6,810672852	AY	39
11	186	6,810672852	AX	40
11	186	6,810672852	AY	41
11	186	6,810672852	AY	42
11	186	6,810672852	AH	43
11	186	6,810672852	AW	44
11	186	6,810672852	AN	45
11	186	6,810672852	AW	46
11	186	6,810672852	AD	47
11	186	6,810672852	AH	48
11	186	6,810672852	AD	49
11	186	6,810672852	AJ	50
11	186	6,810672852	AV	51
11	186	6,810672852	BG	52
11	186	6,810672852	BG	53
11	186	6,810672852	AJ	54
11	186	6,810672852	AJ	55
11	186	6,810672852	AF	56
11	186	6,810672852	AV	57
11	186	6,810672852	AW	58
11	186	6,810672852	AV	59
11	186	6,810672852	AN	60
11	186	6,810672852	AK	61
11	186	6,810672852	AH	62
11	186	6,810672852	AR	63
11	186	6,810672852	AF	64
11	186	6,810672852	AP	65
11	186	6,810672852	AJ	66
11	186	6,810672852	AK	67
11	186	6,810672852	AW	68
11	186	6,810672852	AP	69
11	186	6,810672852	AJ	70
11	186	6,810672852	AH	71
11	186	6,810672852	AW	72
11	186	6,810672852	AR	73
11	186	6,810672852	AV	74
11	186	6,810672852	AD	75
11	186	6,810672852	AW	76
11	186	6,810672852	AP	77
11	186	6,810672852	AH	78
11	186	6,810672852	AN	79
11	186	6,810672852	AW	80
11	187	9,693261405	AN	1
11	187	9,693261405	AV	2
11	187	9,693261405	AF	3
11	187	9,693261405	AK	4
11	187	9,693261405	AP	5
11	187	9,693261405	AH	6
11	187	9,693261405	AR	7
11	187	9,693261405	AF	8
11	187	9,693261405	AK	9
11	187	9,693261405	AF	10
11	187	9,693261405	AH	11
11	187	9,693261405	AR	12
11	187	9,693261405	AV	13
11	187	9,693261405	AV	14
11	187	9,693261405	AK	15
11	187	9,693261405	AH	16
11	187	9,693261405	AW	17
11	187	9,693261405	BG	18
11	187	9,693261405	AF	19
11	187	9,693261405	AP	20
11	187	9,693261405	AP	21
11	187	9,693261405	AY	22
11	187	9,693261405	AR	23
11	187	9,693261405	AH	24
11	187	9,693261405	AV	25
11	187	9,693261405	AV	26
11	187	9,693261405	AX	27
11	187	9,693261405	AF	28
11	187	9,693261405	AN	29
11	187	9,693261405	AR	30
11	187	9,693261405	AF	31
11	187	9,693261405	AR	32
11	187	9,693261405	BG	33
11	187	9,693261405	AP	34
11	187	9,693261405	AF	35
11	187	9,693261405	AY	36
11	187	9,693261405	AP	37
11	187	9,693261405	AD	38
11	187	9,693261405	AK	39
11	187	9,693261405	AD	40
11	187	9,693261405	AV	41
11	187	9,693261405	AX	42
11	187	9,693261405	AP	43
11	187	9,693261405	AP	44
11	187	9,693261405	AW	45
11	187	9,693261405	AF	46
11	187	9,693261405	AH	47
11	187	9,693261405	AN	48
11	187	9,693261405	BG	49
11	187	9,693261405	AF	50
11	187	9,693261405	AD	51
11	187	9,693261405	AY	52
11	187	9,693261405	AF	53
11	187	9,693261405	AK	54
11	187	9,693261405	AW	55
11	187	9,693261405	AP	56
11	187	9,693261405	AW	57
11	187	9,693261405	AN	58
11	187	9,693261405	AY	59
11	187	9,693261405	AP	60
11	187	9,693261405	BG	61
11	187	9,693261405	AP	62
11	187	9,693261405	AR	63
11	187	9,693261405	AJ	64
11	187	9,693261405	AX	65
11	187	9,693261405	AV	66
11	187	9,693261405	BG	67
11	187	9,693261405	BG	68
11	187	9,693261405	AN	69
11	187	9,693261405	AR	70
11	187	9,693261405	AN	71
11	187	9,693261405	AY	72
11	187	9,693261405	AN	73
11	187	9,693261405	AH	74
11	187	9,693261405	AH	75
11	187	9,693261405	AX	76
11	187	9,693261405	AK	77
11	187	9,693261405	AX	78
11	187	9,693261405	AW	79
11	187	9,693261405	AF	80
11	187	9,693261405	BG	81
11	187	9,693261405	AJ	82
11	187	9,693261405	AP	83
11	187	9,693261405	AP	84
11	187	9,693261405	BG	85
11	187	9,693261405	BG	86
11	187	9,693261405	AW	87
11	187	9,693261405	AK	88
11	187	9,693261405	AX	89
11	187	9,693261405	AX	90
11	187	9,693261405	AF	91
11	187	9,693261405	AW	92
11	187	9,693261405	AV	93
11	187	9,693261405	AP	94
11	187	9,693261405	BG	95
11	187	9,693261405	AW	96
11	187	9,693261405	AH	97
11	187	9,693261405	AD	98
11	187	9,693261405	AP	99
11	187	9,693261405	AP	100
11	187	9,693261405	AH	101
11	187	9,693261405	AD	102
11	187	9,693261405	AP	103
11	187	9,693261405	AV	104
11	187	9,693261405	AW	105
11	187	9,693261405	AN	106
11	187	9,693261405	AW	107
11	187	9,693261405	AX	108
11	187	9,693261405	AH	109
11	187	9,693261405	AW	110
11	188	10,54402934	AP	1
11	188	10,54402934	AX	2
11	188	10,54402934	AH	3
11	188	10,54402934	AN	4
11	188	10,54402934	AH	5
11	188	10,54402934	AX	6
11	188	10,54402934	AH	7
11	188	10,54402934	AX	8
11	188	10,54402934	AK	9
11	188	10,54402934	AW	10
11	188	10,54402934	AD	11
11	188	10,54402934	BG	12
11	188	10,54402934	AX	13
11	188	10,54402934	AX	14
11	188	10,54402934	AD	15
11	188	10,54402934	AF	16
11	188	10,54402934	AK	17
11	188	10,54402934	AW	18
11	188	10,54402934	AF	19
11	188	10,54402934	AP	20
11	188	10,54402934	AV	21
11	188	10,54402934	AN	22
11	188	10,54402934	AW	23
11	188	10,54402934	AY	24
11	188	10,54402934	AD	25
11	188	10,54402934	AF	26
11	188	10,54402934	BG	27
11	188	10,54402934	AW	28
11	188	10,54402934	AV	29
11	188	10,54402934	AK	30
11	188	10,54402934	AH	31
11	188	10,54402934	AF	32
11	188	10,54402934	AF	33
11	188	10,54402934	AY	34
11	188	10,54402934	AX	35
11	188	10,54402934	AV	36
11	188	10,54402934	AV	37
11	188	10,54402934	AY	38
11	188	10,54402934	AX	39
11	188	10,54402934	AF	40
11	188	10,54402934	AR	41
11	188	10,54402934	AJ	42
11	188	10,54402934	AF	43
11	188	10,54402934	AH	44
11	188	10,54402934	AK	45
11	188	10,54402934	AV	46
11	188	10,54402934	AN	47
11	188	10,54402934	AV	48
11	188	10,54402934	AK	49
11	188	10,54402934	BG	50
11	188	10,54402934	AX	51
11	188	10,54402934	AW	52
11	188	10,54402934	AP	53
11	188	10,54402934	AN	54
11	188	10,54402934	AK	55
11	188	10,54402934	AK	56
11	188	10,54402934	AF	57
11	188	10,54402934	AN	58
11	188	10,54402934	AP	59
11	188	10,54402934	AH	60
11	188	10,54402934	AH	61
11	188	10,54402934	AR	62
11	188	10,54402934	AX	63
11	188	10,54402934	AP	64
11	188	10,54402934	AF	65
11	188	10,54402934	AV	66
11	188	10,54402934	AJ	67
11	188	10,54402934	AK	68
11	188	10,54402934	AV	69
11	188	10,54402934	AF	70
11	188	10,54402934	AH	71
11	188	10,54402934	AV	72
11	188	10,54402934	AY	73
11	188	10,54402934	AW	74
11	188	10,54402934	AV	75
11	188	10,54402934	AX	76
11	188	10,54402934	AN	77
11	188	10,54402934	AW	78
11	188	10,54402934	AN	79
11	188	10,54402934	AF	80
11	189	12,38481512	AW	1
11	189	12,38481512	AP	2
11	189	12,38481512	AF	3
11	189	12,38481512	AX	4
11	189	12,38481512	AX	5
11	189	12,38481512	AY	6
11	189	12,38481512	AH	7
11	189	12,38481512	AJ	8
11	189	12,38481512	AR	9
11	189	12,38481512	AR	10
11	189	12,38481512	AY	11
11	189	12,38481512	AH	12
11	189	12,38481512	AV	13
11	189	12,38481512	AN	14
11	189	12,38481512	AP	15
11	189	12,38481512	AP	16
11	189	12,38481512	AY	17
11	189	12,38481512	AN	18
11	189	12,38481512	AH	19
11	189	12,38481512	AR	20
11	189	12,38481512	AY	21
11	189	12,38481512	AV	22
11	189	12,38481512	AF	23
11	189	12,38481512	AW	24
11	189	12,38481512	AJ	25
11	189	12,38481512	AF	26
11	189	12,38481512	AX	27
11	189	12,38481512	AX	28
11	189	12,38481512	AV	29
11	189	12,38481512	AP	30
11	189	12,38481512	AV	31
11	189	12,38481512	AF	32
11	189	12,38481512	AW	33
11	189	12,38481512	AK	34
11	189	12,38481512	AK	35
11	189	12,38481512	AY	36
11	189	12,38481512	AP	37
11	189	12,38481512	AR	38
11	189	12,38481512	AN	39
11	189	12,38481512	AX	40
11	189	12,38481512	AJ	41
11	189	12,38481512	AH	42
11	189	12,38481512	AH	43
11	189	12,38481512	AP	44
11	189	12,38481512	BG	45
11	189	12,38481512	AH	46
11	189	12,38481512	AP	47
11	189	12,38481512	AJ	48
11	189	12,38481512	AH	49
11	189	12,38481512	AW	50
11	189	12,38481512	AX	51
11	189	12,38481512	AW	52
11	189	12,38481512	AY	53
11	189	12,38481512	AD	54
11	189	12,38481512	AY	55
11	189	12,38481512	AV	56
11	189	12,38481512	AP	57
11	189	12,38481512	AF	58
11	189	12,38481512	AJ	59
11	189	12,38481512	AX	60
11	189	12,38481512	AP	61
11	189	12,38481512	AH	62
11	189	12,38481512	AH	63
11	189	12,38481512	AH	64
11	189	12,38481512	AP	65
11	189	12,38481512	AH	66
11	189	12,38481512	AY	67
11	189	12,38481512	AV	68
11	189	12,38481512	AX	69
11	189	12,38481512	AH	70
11	189	12,38481512	AW	71
11	189	12,38481512	BG	72
11	189	12,38481512	AP	73
11	189	12,38481512	AY	74
11	189	12,38481512	AJ	75
11	189	12,38481512	AK	76
11	189	12,38481512	AV	77
11	189	12,38481512	AN	78
11	189	12,38481512	AW	79
11	189	12,38481512	AH	80
11	189	12,38481512	AK	81
11	189	12,38481512	AF	82
11	189	12,38481512	AR	83
11	189	12,38481512	AX	84
11	189	12,38481512	AN	85
11	189	12,38481512	AN	86
11	189	12,38481512	AR	87
11	189	12,38481512	AD	88
11	189	12,38481512	AW	89
11	189	12,38481512	AN	90
11	189	12,38481512	AW	91
11	189	12,38481512	AF	92
11	189	12,38481512	AJ	93
11	189	12,38481512	AD	94
11	189	12,38481512	AF	95
11	189	12,38481512	AK	96
11	189	12,38481512	AH	97
11	189	12,38481512	AD	98
11	189	12,38481512	AN	99
11	189	12,38481512	AR	100
11	190	13,78003754	BG	1
11	190	13,78003754	AN	2
11	190	13,78003754	AP	3
11	190	13,78003754	AP	4
11	190	13,78003754	AX	5
11	190	13,78003754	AH	6
11	190	13,78003754	AY	7
11	190	13,78003754	AR	8
11	190	13,78003754	AN	9
11	190	13,78003754	AF	10
11	190	13,78003754	AD	11
11	190	13,78003754	AW	12
11	190	13,78003754	AV	13
11	190	13,78003754	AN	14
11	190	13,78003754	AH	15
11	190	13,78003754	AR	16
11	190	13,78003754	AV	17
11	190	13,78003754	AV	18
11	190	13,78003754	AY	19
11	190	13,78003754	AY	20
11	190	13,78003754	AD	21
11	190	13,78003754	AX	22
11	190	13,78003754	AJ	23
11	190	13,78003754	AY	24
11	190	13,78003754	AF	25
11	190	13,78003754	AW	26
11	190	13,78003754	AH	27
11	190	13,78003754	AP	28
11	190	13,78003754	AP	29
11	190	13,78003754	AV	30
11	190	13,78003754	AK	31
11	190	13,78003754	AX	32
11	190	13,78003754	AX	33
11	190	13,78003754	AK	34
11	190	13,78003754	AD	35
11	190	13,78003754	AP	36
11	190	13,78003754	AD	37
11	190	13,78003754	AF	38
11	190	13,78003754	AP	39
11	190	13,78003754	AP	40
11	190	13,78003754	AP	41
11	190	13,78003754	AJ	42
11	190	13,78003754	AH	43
11	190	13,78003754	AK	44
11	190	13,78003754	AN	45
11	190	13,78003754	AF	46
11	190	13,78003754	AV	47
11	190	13,78003754	AD	48
11	190	13,78003754	AX	49
11	190	13,78003754	AD	50
11	190	13,78003754	AX	51
11	190	13,78003754	AW	52
11	190	13,78003754	AX	53
11	190	13,78003754	AP	54
11	190	13,78003754	AX	55
11	190	13,78003754	AX	56
11	190	13,78003754	AF	57
11	190	13,78003754	AW	58
11	190	13,78003754	AR	59
11	190	13,78003754	AW	60
11	190	13,78003754	AD	61
11	190	13,78003754	AW	62
11	190	13,78003754	AX	63
11	190	13,78003754	AH	64
11	190	13,78003754	AW	65
11	190	13,78003754	AD	66
11	190	13,78003754	BG	67
11	190	13,78003754	AW	68
11	190	13,78003754	AN	69
11	190	13,78003754	BG	70
11	190	13,78003754	AW	71
11	190	13,78003754	AV	72
11	190	13,78003754	AN	73
11	190	13,78003754	AH	74
11	190	13,78003754	AH	75
11	190	13,78003754	AH	76
11	190	13,78003754	AK	77
11	190	13,78003754	AH	78
11	190	13,78003754	AY	79
11	190	13,78003754	AP	80
11	190	13,78003754	BG	81
11	190	13,78003754	AR	82
11	190	13,78003754	AY	83
11	190	13,78003754	AH	84
11	190	13,78003754	AR	85
11	190	13,78003754	AH	86
11	190	13,78003754	AP	87
11	190	13,78003754	AP	88
11	190	13,78003754	BG	89
11	190	13,78003754	AY	90
11	190	13,78003754	AV	91
11	190	13,78003754	AW	92
11	190	13,78003754	AJ	93
11	190	13,78003754	AV	94
11	190	13,78003754	AH	95
11	190	13,78003754	AR	96
11	190	13,78003754	AP	97
11	190	13,78003754	AJ	98
11	190	13,78003754	AR	99
11	190	13,78003754	AW	100
11	190	13,78003754	AY	101
11	190	13,78003754	AW	102
11	190	13,78003754	AP	103
11	190	13,78003754	AY	104
11	190	13,78003754	AH	105
11	190	13,78003754	AF	106
11	190	13,78003754	AH	107
11	190	13,78003754	AH	108
11	190	13,78003754	AH	109
11	190	13,78003754	AR	110
11	190	13,78003754	AY	111
11	190	13,78003754	AN	112
11	190	13,78003754	AK	113
11	190	13,78003754	AW	114
11	190	13,78003754	AW	115
11	190	13,78003754	AK	116
11	190	13,78003754	AJ	117
11	190	13,78003754	AW	118
11	190	13,78003754	AX	119
11	190	13,78003754	AF	120
11	190	13,78003754	AJ	121
11	190	13,78003754	AR	122
11	190	13,78003754	AK	123
11	190	13,78003754	AK	124
11	190	13,78003754	AX	125
11	190	13,78003754	AW	126
11	190	13,78003754	AF	127
11	190	13,78003754	AD	128
11	190	13,78003754	AH	129
11	190	13,78003754	AV	130
11	190	13,78003754	AP	131
11	190	13,78003754	AX	132
11	190	13,78003754	AH	133
11	190	13,78003754	AP	134
11	190	13,78003754	AR	135
11	190	13,78003754	AW	136
11	190	13,78003754	AH	137
11	190	13,78003754	AH	138
11	190	13,78003754	AW	139
11	190	13,78003754	AH	140
11	191	13,86026664	AR	1
11	191	13,86026664	AD	2
11	191	13,86026664	AW	3
11	191	13,86026664	AY	4
11	191	13,86026664	AX	5
11	191	13,86026664	AV	6
11	191	13,86026664	AW	7
11	191	13,86026664	AN	8
11	191	13,86026664	AP	9
11	191	13,86026664	AH	10
11	191	13,86026664	AR	11
11	191	13,86026664	AJ	12
11	191	13,86026664	AW	13
11	191	13,86026664	AH	14
11	191	13,86026664	AP	15
11	191	13,86026664	AV	16
11	191	13,86026664	AD	17
11	191	13,86026664	AD	18
11	191	13,86026664	AW	19
11	191	13,86026664	AY	20
11	191	13,86026664	AV	21
11	191	13,86026664	BG	22
11	191	13,86026664	AV	23
11	191	13,86026664	AX	24
11	191	13,86026664	AN	25
11	191	13,86026664	AD	26
11	191	13,86026664	AF	27
11	191	13,86026664	AF	28
11	191	13,86026664	AP	29
11	191	13,86026664	AX	30
11	191	13,86026664	AX	31
11	191	13,86026664	AW	32
11	191	13,86026664	AW	33
11	191	13,86026664	AW	34
11	191	13,86026664	AP	35
11	191	13,86026664	AW	36
11	191	13,86026664	AX	37
11	191	13,86026664	AR	38
11	191	13,86026664	AD	39
11	191	13,86026664	AP	40
11	191	13,86026664	BG	41
11	191	13,86026664	AY	42
11	191	13,86026664	AF	43
11	191	13,86026664	AW	44
11	191	13,86026664	AV	45
11	191	13,86026664	AH	46
11	191	13,86026664	AV	47
11	191	13,86026664	AW	48
11	191	13,86026664	AY	49
11	191	13,86026664	AW	50
11	191	13,86026664	AW	51
11	191	13,86026664	AW	52
11	191	13,86026664	AX	53
11	191	13,86026664	AK	54
11	191	13,86026664	AN	55
11	191	13,86026664	AY	56
11	191	13,86026664	AY	57
11	191	13,86026664	AH	58
11	191	13,86026664	AX	59
11	191	13,86026664	AP	60
11	191	13,86026664	AW	61
11	191	13,86026664	AW	62
11	191	13,86026664	AW	63
11	191	13,86026664	AN	64
11	191	13,86026664	AV	65
11	191	13,86026664	AK	66
11	191	13,86026664	AN	67
11	191	13,86026664	AW	68
11	191	13,86026664	AJ	69
11	191	13,86026664	AW	70
11	191	13,86026664	AV	71
11	191	13,86026664	AK	72
11	191	13,86026664	AY	73
11	191	13,86026664	AH	74
11	191	13,86026664	AK	75
11	191	13,86026664	AK	76
11	191	13,86026664	AP	77
11	191	13,86026664	AY	78
11	191	13,86026664	AF	79
11	191	13,86026664	AY	80
11	191	13,86026664	AH	81
11	191	13,86026664	AR	82
11	191	13,86026664	BG	83
11	191	13,86026664	AN	84
11	191	13,86026664	AW	85
11	191	13,86026664	AP	86
11	191	13,86026664	AF	87
11	191	13,86026664	AW	88
11	191	13,86026664	AK	89
11	191	13,86026664	AF	90
11	191	13,86026664	AD	91
11	191	13,86026664	AN	92
11	191	13,86026664	AD	93
11	191	13,86026664	AN	94
11	191	13,86026664	AH	95
11	191	13,86026664	AJ	96
11	191	13,86026664	AY	97
11	191	13,86026664	AW	98
11	191	13,86026664	AV	99
11	191	13,86026664	AK	100
11	192	14,70814305	AV	1
11	192	14,70814305	AH	2
11	192	14,70814305	AW	3
11	192	14,70814305	AD	4
11	192	14,70814305	AJ	5
11	192	14,70814305	AH	6
11	192	14,70814305	AF	7
11	192	14,70814305	AN	8
11	192	14,70814305	AV	9
11	192	14,70814305	AV	10
11	192	14,70814305	AW	11
11	192	14,70814305	AN	12
11	192	14,70814305	AF	13
11	192	14,70814305	AX	14
11	192	14,70814305	BG	15
11	192	14,70814305	AK	16
11	192	14,70814305	AP	17
11	192	14,70814305	AF	18
11	192	14,70814305	BG	19
11	192	14,70814305	AH	20
11	192	14,70814305	AK	21
11	192	14,70814305	BG	22
11	192	14,70814305	AJ	23
11	192	14,70814305	AW	24
11	192	14,70814305	AY	25
11	192	14,70814305	AJ	26
11	192	14,70814305	AX	27
11	192	14,70814305	AX	28
11	192	14,70814305	AX	29
11	192	14,70814305	AF	30
11	192	14,70814305	AH	31
11	192	14,70814305	AH	32
11	192	14,70814305	AX	33
11	192	14,70814305	AY	34
11	192	14,70814305	AP	35
11	192	14,70814305	AR	36
11	192	14,70814305	AW	37
11	192	14,70814305	AH	38
11	192	14,70814305	AV	39
11	192	14,70814305	AR	40
11	193	15,93725473	AK	1
11	193	15,93725473	AN	2
11	193	15,93725473	AH	3
11	193	15,93725473	AY	4
11	193	15,93725473	AP	5
11	193	15,93725473	AN	6
11	193	15,93725473	AN	7
11	193	15,93725473	AW	8
11	193	15,93725473	AW	9
11	193	15,93725473	AH	10
11	193	15,93725473	AF	11
11	193	15,93725473	AJ	12
11	193	15,93725473	AW	13
11	193	15,93725473	AH	14
11	193	15,93725473	AK	15
11	193	15,93725473	AH	16
11	193	15,93725473	AR	17
11	193	15,93725473	AY	18
11	193	15,93725473	AV	19
11	193	15,93725473	AR	20
11	193	15,93725473	BG	21
11	193	15,93725473	AF	22
11	193	15,93725473	AW	23
11	193	15,93725473	AN	24
11	193	15,93725473	AW	25
11	193	15,93725473	AJ	26
11	193	15,93725473	BG	27
11	193	15,93725473	AW	28
11	193	15,93725473	AP	29
11	193	15,93725473	AP	30
11	193	15,93725473	AH	31
11	193	15,93725473	AW	32
11	193	15,93725473	AY	33
11	193	15,93725473	AY	34
11	193	15,93725473	AK	35
11	193	15,93725473	AX	36
11	193	15,93725473	AH	37
11	193	15,93725473	AJ	38
11	193	15,93725473	AR	39
11	193	15,93725473	AH	40
11	193	15,93725473	AW	41
11	193	15,93725473	AJ	42
11	193	15,93725473	AH	43
11	193	15,93725473	AH	44
11	193	15,93725473	AH	45
11	193	15,93725473	AY	46
11	193	15,93725473	AY	47
11	193	15,93725473	AP	48
11	193	15,93725473	AK	49
11	193	15,93725473	AW	50
11	193	15,93725473	AP	51
11	193	15,93725473	AH	52
11	193	15,93725473	AX	53
11	193	15,93725473	AD	54
11	193	15,93725473	AR	55
11	193	15,93725473	AH	56
11	193	15,93725473	AH	57
11	193	15,93725473	AP	58
11	193	15,93725473	AR	59
11	193	15,93725473	AV	60
11	193	15,93725473	AW	61
11	193	15,93725473	AW	62
11	193	15,93725473	AH	63
11	193	15,93725473	AV	64
11	193	15,93725473	AN	65
11	193	15,93725473	AV	66
11	193	15,93725473	AN	67
11	193	15,93725473	AJ	68
11	193	15,93725473	AP	69
11	193	15,93725473	AN	70
11	193	15,93725473	AP	71
11	193	15,93725473	AF	72
11	193	15,93725473	AV	73
11	193	15,93725473	AX	74
11	193	15,93725473	AV	75
11	193	15,93725473	BG	76
11	193	15,93725473	AH	77
11	193	15,93725473	AK	78
11	193	15,93725473	AK	79
11	193	15,93725473	AW	80
11	193	15,93725473	AP	81
11	193	15,93725473	AK	82
11	193	15,93725473	BG	83
11	193	15,93725473	AP	84
11	193	15,93725473	AH	85
11	193	15,93725473	AV	86
11	193	15,93725473	AK	87
11	193	15,93725473	AR	88
11	193	15,93725473	AH	89
11	193	15,93725473	BG	90
11	194	17,95218619	AD	1
11	194	17,95218619	AH	2
11	194	17,95218619	AX	3
11	194	17,95218619	AN	4
11	194	17,95218619	AK	5
11	194	17,95218619	AR	6
11	194	17,95218619	AK	7
11	194	17,95218619	AD	8
11	194	17,95218619	AY	9
11	194	17,95218619	AW	10
11	194	17,95218619	AH	11
11	194	17,95218619	AR	12
11	194	17,95218619	AW	13
11	194	17,95218619	AF	14
11	194	17,95218619	AP	15
11	194	17,95218619	AF	16
11	194	17,95218619	AP	17
11	194	17,95218619	AX	18
11	194	17,95218619	AH	19
11	194	17,95218619	AD	20
11	194	17,95218619	AW	21
11	194	17,95218619	AP	22
11	194	17,95218619	AN	23
11	194	17,95218619	AX	24
11	194	17,95218619	AH	25
11	194	17,95218619	AK	26
11	194	17,95218619	AP	27
11	194	17,95218619	AK	28
11	194	17,95218619	AK	29
11	194	17,95218619	AW	30
11	194	17,95218619	AP	31
11	194	17,95218619	AD	32
11	194	17,95218619	AH	33
11	194	17,95218619	AN	34
11	194	17,95218619	AK	35
11	194	17,95218619	AF	36
11	194	17,95218619	AH	37
11	194	17,95218619	BG	38
11	194	17,95218619	AF	39
11	194	17,95218619	AF	40
11	194	17,95218619	AY	41
11	194	17,95218619	AJ	42
11	194	17,95218619	AH	43
11	194	17,95218619	AV	44
11	194	17,95218619	AD	45
11	194	17,95218619	AK	46
11	194	17,95218619	AH	47
11	194	17,95218619	AP	48
11	194	17,95218619	AD	49
11	194	17,95218619	AK	50
11	194	17,95218619	AV	51
11	194	17,95218619	AK	52
11	194	17,95218619	AP	53
11	194	17,95218619	AH	54
11	194	17,95218619	AK	55
11	194	17,95218619	BG	56
11	194	17,95218619	AP	57
11	194	17,95218619	AH	58
11	194	17,95218619	BG	59
11	194	17,95218619	AD	60
11	195	20,2186061	AP	1
11	195	20,2186061	AK	2
11	195	20,2186061	AD	3
11	195	20,2186061	AW	4
11	195	20,2186061	AH	5
11	195	20,2186061	AW	6
11	195	20,2186061	AP	7
11	195	20,2186061	AH	8
11	195	20,2186061	AP	9
11	195	20,2186061	AX	10
11	195	20,2186061	AH	11
11	195	20,2186061	AV	12
11	195	20,2186061	AR	13
11	195	20,2186061	AW	14
11	195	20,2186061	AX	15
11	195	20,2186061	AH	16
11	195	20,2186061	AN	17
11	195	20,2186061	AW	18
11	195	20,2186061	AV	19
11	195	20,2186061	AH	20
11	195	20,2186061	AX	21
11	195	20,2186061	AN	22
11	195	20,2186061	AH	23
11	195	20,2186061	AP	24
11	195	20,2186061	AK	25
11	195	20,2186061	BG	26
11	195	20,2186061	AP	27
11	195	20,2186061	AF	28
11	195	20,2186061	AK	29
11	195	20,2186061	AV	30
11	195	20,2186061	BG	31
11	195	20,2186061	AK	32
11	195	20,2186061	AX	33
11	195	20,2186061	AF	34
11	195	20,2186061	AP	35
11	195	20,2186061	AK	36
11	195	20,2186061	AH	37
11	195	20,2186061	AK	38
11	195	20,2186061	AH	39
11	195	20,2186061	AN	40
11	195	20,2186061	AJ	41
11	195	20,2186061	AH	42
11	195	20,2186061	AN	43
11	195	20,2186061	AF	44
11	195	20,2186061	AH	45
11	195	20,2186061	AH	46
11	195	20,2186061	AX	47
11	195	20,2186061	AD	48
11	195	20,2186061	AF	49
11	195	20,2186061	AK	50
11	195	20,2186061	AR	51
11	195	20,2186061	AX	52
11	195	20,2186061	BG	53
11	195	20,2186061	AH	54
11	195	20,2186061	AY	55
11	195	20,2186061	AK	56
11	195	20,2186061	AH	57
11	195	20,2186061	AR	58
11	195	20,2186061	AH	59
11	195	20,2186061	AH	60
11	195	20,2186061	AR	61
11	195	20,2186061	AW	62
11	195	20,2186061	AP	63
11	195	20,2186061	AV	64
11	195	20,2186061	AH	65
11	195	20,2186061	AP	66
11	195	20,2186061	AP	67
11	195	20,2186061	AP	68
11	195	20,2186061	AY	69
11	195	20,2186061	AK	70
11	195	20,2186061	AH	71
11	195	20,2186061	AV	72
11	195	20,2186061	AN	73
11	195	20,2186061	AX	74
11	195	20,2186061	AP	75
11	195	20,2186061	AW	76
11	195	20,2186061	AR	77
11	195	20,2186061	AK	78
11	195	20,2186061	AN	79
11	195	20,2186061	AR	80
11	196	20,31632509	AH	1
11	196	20,31632509	AJ	2
11	196	20,31632509	AW	3
11	196	20,31632509	AV	4
11	196	20,31632509	AP	5
11	196	20,31632509	AW	6
11	196	20,31632509	AK	7
11	196	20,31632509	AH	8
11	196	20,31632509	AJ	9
11	196	20,31632509	AV	10
11	196	20,31632509	AN	11
11	196	20,31632509	AH	12
11	196	20,31632509	AW	13
11	196	20,31632509	AP	14
11	196	20,31632509	AW	15
11	196	20,31632509	AF	16
11	196	20,31632509	AH	17
11	196	20,31632509	AW	18
11	196	20,31632509	AR	19
11	196	20,31632509	AW	20
11	196	20,31632509	AP	21
11	196	20,31632509	AK	22
11	196	20,31632509	AH	23
11	196	20,31632509	AD	24
11	196	20,31632509	AP	25
11	196	20,31632509	AP	26
11	196	20,31632509	AP	27
11	196	20,31632509	AP	28
11	196	20,31632509	AD	29
11	196	20,31632509	AV	30
11	196	20,31632509	AW	31
11	196	20,31632509	AN	32
11	196	20,31632509	AJ	33
11	196	20,31632509	AD	34
11	196	20,31632509	AV	35
11	196	20,31632509	AH	36
11	196	20,31632509	AJ	37
11	196	20,31632509	AK	38
11	196	20,31632509	BG	39
11	196	20,31632509	AP	40
11	196	20,31632509	AK	41
11	196	20,31632509	AY	42
11	196	20,31632509	AP	43
11	196	20,31632509	AP	44
11	196	20,31632509	AW	45
11	196	20,31632509	AV	46
11	196	20,31632509	AN	47
11	196	20,31632509	AH	48
11	196	20,31632509	AR	49
11	196	20,31632509	AW	50
11	196	20,31632509	AR	51
11	196	20,31632509	AJ	52
11	196	20,31632509	BG	53
11	196	20,31632509	AP	54
11	196	20,31632509	BG	55
11	196	20,31632509	AH	56
11	196	20,31632509	AH	57
11	196	20,31632509	AH	58
11	196	20,31632509	AP	59
11	196	20,31632509	AH	60
11	196	20,31632509	AD	61
11	196	20,31632509	AV	62
11	196	20,31632509	AH	63
11	196	20,31632509	AK	64
11	196	20,31632509	BG	65
11	196	20,31632509	AW	66
11	196	20,31632509	AJ	67
11	196	20,31632509	AK	68
11	196	20,31632509	AF	69
11	196	20,31632509	AW	70
11	197	20,35618253	BG	1
11	197	20,35618253	AN	2
11	197	20,35618253	AF	3
11	197	20,35618253	AH	4
11	197	20,35618253	AN	5
11	197	20,35618253	AJ	6
11	197	20,35618253	AW	7
11	197	20,35618253	AD	8
11	197	20,35618253	AV	9
11	197	20,35618253	AH	10
11	197	20,35618253	AH	11
